gene_callers_id	source	accession	function	e_value
g24286.t2	KeggGhostKoala	K10277	 KDM8, JMJD5; lysine-specific demethylase 8 [EC:1.14.11.27]	0
g21767.t1	KeggGhostKoala	K10290	 FBXO3; F-box protein 3	0
g1998.t1	KeggGhostKoala	K10293	 FBXO7; F-box protein 7	0
g28774.t1	KeggGhostKoala	K10293	 FBXO7; F-box protein 7	0
g24890.t1	KeggGhostKoala	K10295	 FBXO9; F-box protein 9	0
g18840.t1	KeggGhostKoala	K10323	 ASB1; ankyrin repeat and SOCS box protein 1	0
g11562.t1	KeggGhostKoala	K10352	 MYH; myosin heavy chain	0
g25080.t1	KeggGhostKoala	K10352	 MYH; myosin heavy chain	0
g25081.t1	KeggGhostKoala	K10352	 MYH; myosin heavy chain	0
g5095.t1	KeggGhostKoala	K10355	 ACTF; actin, other eukaryote	0
g8489.t1	KeggGhostKoala	K10355	 ACTF; actin, other eukaryote	0
g15909.t1	KeggGhostKoala	K10355	 ACTF; actin, other eukaryote	0
g25976.t1	KeggGhostKoala	K10355	 ACTF; actin, other eukaryote	0
g40219.t1	KeggGhostKoala	K10355	 ACTF; actin, other eukaryote	0
g41298.t1	KeggGhostKoala	K10355	 ACTF; actin, other eukaryote	0
g448.t1	KeggGhostKoala	K10357	 MYO5; myosin V	0
g1663.t1	KeggGhostKoala	K10357	 MYO5; myosin V	0
g1663.t2	KeggGhostKoala	K10357	 MYO5; myosin V	0
g10430.t1	KeggGhostKoala	K10357	 MYO5; myosin V	0
g10727.t1	KeggGhostKoala	K10357	 MYO5; myosin V	0
g19578.t1	KeggGhostKoala	K10357	 MYO5; myosin V	0
g22801.t1	KeggGhostKoala	K10357	 MYO5; myosin V	0
g22801.t2	KeggGhostKoala	K10357	 MYO5; myosin V	0
g22801.t3	KeggGhostKoala	K10357	 MYO5; myosin V	0
g22801.t4	KeggGhostKoala	K10357	 MYO5; myosin V	0
g23460.t1	KeggGhostKoala	K10357	 MYO5; myosin V	0
g26144.t1	KeggGhostKoala	K10357	 MYO5; myosin V	0
g38339.t1	KeggGhostKoala	K10357	 MYO5; myosin V	0
g39937.t1	KeggGhostKoala	K10357	 MYO5; myosin V	0
g45704.t1	KeggGhostKoala	K10357	 MYO5; myosin V	0
g45773.t1	KeggGhostKoala	K10357	 MYO5; myosin V	0
g45773.t2	KeggGhostKoala	K10357	 MYO5; myosin V	0
g49522.t1	KeggGhostKoala	K10357	 MYO5; myosin V	0
g20741.t1	KeggGhostKoala	K10359	 MYO7A, USH1B; myosin VIIa	0
g50602.t1	KeggGhostKoala	K10364	 CAPZA; capping protein (actin filament) muscle Z-line, alpha	0
g28694.t1	KeggGhostKoala	K10365	 CAPZB; capping protein (actin filament) muscle Z-line, beta	0
g20040.t1	KeggGhostKoala	K10389	 TUBG; tubulin gamma	0
g41451.t1	KeggGhostKoala	K10389	 TUBG; tubulin gamma	0
g14904.t1	KeggGhostKoala	K10393	 KIF2_24, MCAK; kinesin family member 2/24	0
g14904.t2	KeggGhostKoala	K10393	 KIF2_24, MCAK; kinesin family member 2/24	0
g24162.t1	KeggGhostKoala	K10393	 KIF2_24, MCAK; kinesin family member 2/24	0
g28599.t1	KeggGhostKoala	K10393	 KIF2_24, MCAK; kinesin family member 2/24	0
g5869.t1	KeggGhostKoala	K10395	 KIF4_21_27; kinesin family member 4/21/27	0
g29522.t1	KeggGhostKoala	K10395	 KIF4_21_27; kinesin family member 4/21/27	0
g30112.t1	KeggGhostKoala	K10395	 KIF4_21_27; kinesin family member 4/21/27	0
g30113.t1	KeggGhostKoala	K10395	 KIF4_21_27; kinesin family member 4/21/27	0
g380.t1	KeggGhostKoala	K10398	 KIF11, EG5; kinesin family member 11	0
g8051.t1	KeggGhostKoala	K10398	 KIF11, EG5; kinesin family member 11	0
g21602.t1	KeggGhostKoala	K10398	 KIF11, EG5; kinesin family member 11	0
g4732.t1	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g4732.t2	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g5386.t1	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g12542.t1	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g16995.t1	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g17326.t1	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g19860.t1	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g20651.t1	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g25587.t1	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g25809.t1	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g25809.t2	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g25809.t3	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g35480.t1	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g48526.t1	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g50120.t1	KeggGhostKoala	K10400	 KIF15; kinesin family member 15	0
g17034.t1	KeggGhostKoala	K10401	 KIF18_19; kinesin family member 18/19	0
g21690.t1	KeggGhostKoala	K10401	 KIF18_19; kinesin family member 18/19	0
g26970.t1	KeggGhostKoala	K10401	 KIF18_19; kinesin family member 18/19	0
g156.t1	KeggGhostKoala	K10403	 KIF22; kinesin family member 22	0
g49340.t1	KeggGhostKoala	K10403	 KIF22; kinesin family member 22	0
g26638.t1	KeggGhostKoala	K10405	 KIFC1; kinesin family member C1	0
g42153.t1	KeggGhostKoala	K10405	 KIFC1; kinesin family member C1	0
g42153.t2	KeggGhostKoala	K10405	 KIFC1; kinesin family member C1	0
g45869.t1	KeggGhostKoala	K10405	 KIFC1; kinesin family member C1	0
g45869.t2	KeggGhostKoala	K10405	 KIFC1; kinesin family member C1	0
g2141.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g2195.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g10479.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g10989.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g10990.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g22970.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g24860.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g27744.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g27752.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g29869.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g31297.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g37748.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g37972.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g46569.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g48996.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g49033.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g49033.t2	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g49976.t1	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g49976.t2	KeggGhostKoala	K10406	 KIFC2_3; kinesin family member C2/C3	0
g28077.t1	KeggGhostKoala	K10408	 DNAH; dynein heavy chain, axonemal	0
g1572.t1	KeggGhostKoala	K10418	 DYNLL; dynein light chain LC8-type	0
g6697.t1	KeggGhostKoala	K10418	 DYNLL; dynein light chain LC8-type	0
g12465.t1	KeggGhostKoala	K10418	 DYNLL; dynein light chain LC8-type	0
g13896.t1	KeggGhostKoala	K10418	 DYNLL; dynein light chain LC8-type	0
g16988.t1	KeggGhostKoala	K10418	 DYNLL; dynein light chain LC8-type	0
g17854.t1	KeggGhostKoala	K10418	 DYNLL; dynein light chain LC8-type	0
g30257.t1	KeggGhostKoala	K10418	 DYNLL; dynein light chain LC8-type	0
g34692.t1	KeggGhostKoala	K10418	 DYNLL; dynein light chain LC8-type	0
g3037.t1	KeggGhostKoala	K10422	 CLIP2, CYLN2; CAP-Gly domain-containing linker protein 2	0
g47759.t1	KeggGhostKoala	K10422	 CLIP2, CYLN2; CAP-Gly domain-containing linker protein 2	0
g22259.t1	KeggGhostKoala	K10436	 MAPRE; microtubule-associated protein, RP/EB family	0
g47569.t1	KeggGhostKoala	K10436	 MAPRE; microtubule-associated protein, RP/EB family	0
g48901.t1	KeggGhostKoala	K10451	 KLHL14; kelch-like protein 14	0
g18247.t1	KeggGhostKoala	K10465	 KLHL29, KBTBD9; kelch-like protein 29	0
g4661.t1	KeggGhostKoala	K10520	 ABTB1, BPOZ; ankyrin repeat and BTB/POZ domain-containing protein 1	0
g665.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g3389.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g7155.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g8486.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g19119.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g20711.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g25412.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g25785.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g28982.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g28983.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g37024.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g37939.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g38359.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g42051.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g43157.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g43986.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g43987.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g43988.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g45374.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g45375.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g45434.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g46662.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g49587.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g50155.t1	KeggGhostKoala	K10523	 SPOP; speckle-type POZ protein	0
g19569.t1	KeggGhostKoala	K10525	 AOC; allene oxide cyclase [EC:5.3.99.6]	0
g23648.t1	KeggGhostKoala	K10525	 AOC; allene oxide cyclase [EC:5.3.99.6]	0
g23649.t1	KeggGhostKoala	K10525	 AOC; allene oxide cyclase [EC:5.3.99.6]	0
g14517.t1	KeggGhostKoala	K10526	 OPCL1; OPC-8:0 CoA ligase 1 [EC:6.2.1.-]	0
g22865.t1	KeggGhostKoala	K10526	 OPCL1; OPC-8:0 CoA ligase 1 [EC:6.2.1.-]	0
g22866.t1	KeggGhostKoala	K10526	 OPCL1; OPC-8:0 CoA ligase 1 [EC:6.2.1.-]	0
g1570.t1	KeggGhostKoala	K10527	 MFP2; enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]	0
g2570.t1	KeggGhostKoala	K10527	 MFP2; enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]	0
g2571.t1	KeggGhostKoala	K10527	 MFP2; enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]	0
g21507.t1	KeggGhostKoala	K10527	 MFP2; enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]	0
g27955.t1	KeggGhostKoala	K10527	 MFP2; enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]	0
g7486.t1	KeggGhostKoala	K10528	 HPL; hydroperoxide lyase [EC:4.1.2.-]	0
g12354.t1	KeggGhostKoala	K10529	 DOX; alpha-dioxygenase [EC:1.14.99.-]	0
g12356.t1	KeggGhostKoala	K10529	 DOX; alpha-dioxygenase [EC:1.14.99.-]	0
g12358.t1	KeggGhostKoala	K10529	 DOX; alpha-dioxygenase [EC:1.14.99.-]	0
g12359.t1	KeggGhostKoala	K10529	 DOX; alpha-dioxygenase [EC:1.14.99.-]	0
g12363.t1	KeggGhostKoala	K10529	 DOX; alpha-dioxygenase [EC:1.14.99.-]	0
g12364.t1	KeggGhostKoala	K10529	 DOX; alpha-dioxygenase [EC:1.14.99.-]	0
g12365.t1	KeggGhostKoala	K10529	 DOX; alpha-dioxygenase [EC:1.14.99.-]	0
g12366.t1	KeggGhostKoala	K10529	 DOX; alpha-dioxygenase [EC:1.14.99.-]	0
g12367.t1	KeggGhostKoala	K10529	 DOX; alpha-dioxygenase [EC:1.14.99.-]	0
g9349.t1	KeggGhostKoala	K10532	 HGSNAT; heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]	0
g29350.t1	KeggGhostKoala	K10532	 HGSNAT; heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]	0
g29530.t1	KeggGhostKoala	K10532	 HGSNAT; heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]	0
g29531.t1	KeggGhostKoala	K10532	 HGSNAT; heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]	0
g47652.t1	KeggGhostKoala	K10532	 HGSNAT; heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]	0
g47805.t1	KeggGhostKoala	K10532	 HGSNAT; heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]	0
g3000.t1	KeggGhostKoala	K10534	 NR; nitrate reductase (NAD(P)H) [EC:1.7.1.1 1.7.1.2 1.7.1.3]	0
g7903.t1	KeggGhostKoala	K10536	 aguA; agmatine deiminase [EC:3.5.3.12]	0
g7397.t1	KeggGhostKoala	K10563	 mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	0
g7397.t2	KeggGhostKoala	K10563	 mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	0
g7397.t3	KeggGhostKoala	K10563	 mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	0
g48022.t1	KeggGhostKoala	K10570	 ERCC8, CKN1, CSA; DNA excision repair protein ERCC-8	0
g48022.t2	KeggGhostKoala	K10570	 ERCC8, CKN1, CSA; DNA excision repair protein ERCC-8	0
g1450.t1	KeggGhostKoala	K10571	 DET1; de-etiolated-1	0
g2730.t1	KeggGhostKoala	K10572	 IPPK; inositol-pentakisphosphate 2-kinase [EC:2.7.1.158]	0
g15569.t1	KeggGhostKoala	K10573	 UBE2A, UBC2, RAD6A; ubiquitin-conjugating enzyme E2 A [EC:2.3.2.23]	0
g40273.t1	KeggGhostKoala	K10573	 UBE2A, UBC2, RAD6A; ubiquitin-conjugating enzyme E2 A [EC:2.3.2.23]	0
g10586.t1	KeggGhostKoala	K10575	 UBE2G1, UBC7; ubiquitin-conjugating enzyme E2 G1 [EC:2.3.2.23]	0
g18626.t1	KeggGhostKoala	K10575	 UBE2G1, UBC7; ubiquitin-conjugating enzyme E2 G1 [EC:2.3.2.23]	0
g34498.t1	KeggGhostKoala	K10575	 UBE2G1, UBC7; ubiquitin-conjugating enzyme E2 G1 [EC:2.3.2.23]	0
g6807.t1	KeggGhostKoala	K10576	 UBE2H, UBC8; ubiquitin-conjugating enzyme E2 H [EC:2.3.2.23]	0
g18756.t1	KeggGhostKoala	K10576	 UBE2H, UBC8; ubiquitin-conjugating enzyme E2 H [EC:2.3.2.23]	0
g42550.t1	KeggGhostKoala	K10576	 UBE2H, UBC8; ubiquitin-conjugating enzyme E2 H [EC:2.3.2.23]	0
g5868.t1	KeggGhostKoala	K10577	 UBE2I, UBC9; ubiquitin-conjugating enzyme E2 I	0
g29525.t1	KeggGhostKoala	K10577	 UBE2I, UBC9; ubiquitin-conjugating enzyme E2 I	0
g38115.t1	KeggGhostKoala	K10578	 UBE2J1, NCUBE1, UBC6; ubiquitin-conjugating enzyme E2 J1 [EC:2.3.2.23]	0
g33157.t1	KeggGhostKoala	K10579	 UBE2M, UBC12; ubiquitin-conjugating enzyme E2 M	0
g33680.t1	KeggGhostKoala	K10579	 UBE2M, UBC12; ubiquitin-conjugating enzyme E2 M	0
g4446.t1	KeggGhostKoala	K10580	 UBE2N, BLU, UBC13; ubiquitin-conjugating enzyme E2 N [EC:2.3.2.23]	0
g41925.t1	KeggGhostKoala	K10580	 UBE2N, BLU, UBC13; ubiquitin-conjugating enzyme E2 N [EC:2.3.2.23]	0
g16829.t1	KeggGhostKoala	K10581	 UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	0
g21956.t1	KeggGhostKoala	K10581	 UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	0
g22124.t1	KeggGhostKoala	K10581	 UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	0
g22124.t2	KeggGhostKoala	K10581	 UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	0
g25476.t1	KeggGhostKoala	K10581	 UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	0
g29773.t1	KeggGhostKoala	K10581	 UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	0
g29774.t1	KeggGhostKoala	K10581	 UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	0
g32433.t1	KeggGhostKoala	K10581	 UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	0
g47143.t1	KeggGhostKoala	K10581	 UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	0
g47144.t1	KeggGhostKoala	K10581	 UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	0
g47145.t1	KeggGhostKoala	K10581	 UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	0
g48397.t1	KeggGhostKoala	K10581	 UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	0
g33677.t1	KeggGhostKoala	K10583	 UBE2S, E2EPF; ubiquitin-conjugating enzyme E2 S [EC:2.3.2.23]	0
g43227.t1	KeggGhostKoala	K10586	 BIRC6, BRUCE; baculoviral IAP repeat-containing protein 6 (apollon) [EC:2.3.2.23]	0
g42935.t1	KeggGhostKoala	K10588	 UBE3B; ubiquitin-protein ligase E3 B [EC:2.3.2.26]	0
g49605.t1	KeggGhostKoala	K10588	 UBE3B; ubiquitin-protein ligase E3 B [EC:2.3.2.26]	0
g49606.t1	KeggGhostKoala	K10588	 UBE3B; ubiquitin-protein ligase E3 B [EC:2.3.2.26]	0
g49606.t2	KeggGhostKoala	K10588	 UBE3B; ubiquitin-protein ligase E3 B [EC:2.3.2.26]	0
g6559.t1	KeggGhostKoala	K10589	 UBE3C; ubiquitin-protein ligase E3 C [EC:2.3.2.26]	0
g17584.t1	KeggGhostKoala	K10590	 TRIP12; E3 ubiquitin-protein ligase TRIP12 [EC:2.3.2.26]	0
g30772.t1	KeggGhostKoala	K10590	 TRIP12; E3 ubiquitin-protein ligase TRIP12 [EC:2.3.2.26]	0
g4768.t1	KeggGhostKoala	K10591	 NEDD4, RSP5; E3 ubiquitin-protein ligase NEDD4 [EC:2.3.2.26]	0
g4770.t1	KeggGhostKoala	K10591	 NEDD4, RSP5; E3 ubiquitin-protein ligase NEDD4 [EC:2.3.2.26]	0
g4771.t1	KeggGhostKoala	K10591	 NEDD4, RSP5; E3 ubiquitin-protein ligase NEDD4 [EC:2.3.2.26]	0
g4775.t1	KeggGhostKoala	K10591	 NEDD4, RSP5; E3 ubiquitin-protein ligase NEDD4 [EC:2.3.2.26]	0
g27194.t1	KeggGhostKoala	K10592	 HUWE1, MULE, ARF-BP1; E3 ubiquitin-protein ligase HUWE1 [EC:2.3.2.26]	0
g33000.t1	KeggGhostKoala	K10592	 HUWE1, MULE, ARF-BP1; E3 ubiquitin-protein ligase HUWE1 [EC:2.3.2.26]	0
g1927.t1	KeggGhostKoala	K10597	 UBE4B, UFD2; ubiquitin conjugation factor E4 B [EC:2.3.2.27]	0
g11896.t1	KeggGhostKoala	K10597	 UBE4B, UFD2; ubiquitin conjugation factor E4 B [EC:2.3.2.27]	0
g43334.t1	KeggGhostKoala	K10597	 UBE4B, UFD2; ubiquitin conjugation factor E4 B [EC:2.3.2.27]	0
g39695.t1	KeggGhostKoala	K10598	 PPIL2, CYC4, CHP60; peptidyl-prolyl cis-trans isomerase-like 2 [EC:5.2.1.8]	0
g36579.t1	KeggGhostKoala	K10599	 PRPF19, PRP19; pre-mRNA-processing factor 19 [EC:2.3.2.27]	0
g29927.t1	KeggGhostKoala	K10601	 SYVN1, HRD1; E3 ubiquitin-protein ligase synoviolin [EC:2.3.2.27]	0
g39682.t1	KeggGhostKoala	K10601	 SYVN1, HRD1; E3 ubiquitin-protein ligase synoviolin [EC:2.3.2.27]	0
g8424.t1	KeggGhostKoala	K10606	 FANCL, PHF9; E3 ubiquitin-protein ligase FANCL [EC:2.3.2.27]	0
g24874.t1	KeggGhostKoala	K10609	 CUL4; cullin 4	0
g48480.t1	KeggGhostKoala	K10609	 CUL4; cullin 4	0
g12521.t1	KeggGhostKoala	K10610	 DDB1; DNA damage-binding protein 1	0
g47998.t1	KeggGhostKoala	K10624	 RBBP6; E3 ubiquitin-protein ligase RBBP6 [EC:2.3.2.27]	0
g48043.t1	KeggGhostKoala	K10624	 RBBP6; E3 ubiquitin-protein ligase RBBP6 [EC:2.3.2.27]	0
g48043.t2	KeggGhostKoala	K10624	 RBBP6; E3 ubiquitin-protein ligase RBBP6 [EC:2.3.2.27]	0
g9254.t1	KeggGhostKoala	K10628	 RAG1; V(D)J recombination-activating protein 1 [EC:2.3.2.27]	0
g37919.t1	KeggGhostKoala	K10631	 TOPORS; E3 ubiquitin-protein ligase Topors [EC:2.3.2.27]	0
g17966.t1	KeggGhostKoala	K10632	 BRAP; BRCA1-associated protein [EC:2.3.2.27]	0
g43684.t1	KeggGhostKoala	K10632	 BRAP; BRCA1-associated protein [EC:2.3.2.27]	0
g565.t1	KeggGhostKoala	K10636	 AMFR, GP78; autocrine motility factor receptor [EC:2.3.2.27]	0
g565.t2	KeggGhostKoala	K10636	 AMFR, GP78; autocrine motility factor receptor [EC:2.3.2.27]	0
g25799.t1	KeggGhostKoala	K10636	 AMFR, GP78; autocrine motility factor receptor [EC:2.3.2.27]	0
g18515.t1	KeggGhostKoala	K10638	 UHRF1, NP95; E3 ubiquitin-protein ligase UHRF1 [EC:2.3.2.27]	0
g30361.t1	KeggGhostKoala	K10638	 UHRF1, NP95; E3 ubiquitin-protein ligase UHRF1 [EC:2.3.2.27]	0
g49699.t1	KeggGhostKoala	K10638	 UHRF1, NP95; E3 ubiquitin-protein ligase UHRF1 [EC:2.3.2.27]	0
g4603.t1	KeggGhostKoala	K10639	 CCNB1IP1, HEI10; E3 ubiquitin-protein ligase CCNP1IP1 [EC:2.3.2.27]	0
g4603.t2	KeggGhostKoala	K10639	 CCNB1IP1, HEI10; E3 ubiquitin-protein ligase CCNP1IP1 [EC:2.3.2.27]	0
g19388.t1	KeggGhostKoala	K10640	 RNF25, AO7; E3 ubiquitin-protein ligase RNF25 [EC:2.3.2.27]	0
g31120.t1	KeggGhostKoala	K10640	 RNF25, AO7; E3 ubiquitin-protein ligase RNF25 [EC:2.3.2.27]	0
g2760.t1	KeggGhostKoala	K10643	 CNOT4, NOT4, MOT2; CCR4-NOT transcription complex subunit 4 [EC:2.3.2.27]	0
g8530.t1	KeggGhostKoala	K10643	 CNOT4, NOT4, MOT2; CCR4-NOT transcription complex subunit 4 [EC:2.3.2.27]	0
g8530.t2	KeggGhostKoala	K10643	 CNOT4, NOT4, MOT2; CCR4-NOT transcription complex subunit 4 [EC:2.3.2.27]	0
g8530.t3	KeggGhostKoala	K10643	 CNOT4, NOT4, MOT2; CCR4-NOT transcription complex subunit 4 [EC:2.3.2.27]	0
g38617.t1	KeggGhostKoala	K10643	 CNOT4, NOT4, MOT2; CCR4-NOT transcription complex subunit 4 [EC:2.3.2.27]	0
g19581.t1	KeggGhostKoala	K10644	 CHFR; E3 ubiquitin-protein ligase CHFR [EC:2.3.2.27]	0
g19581.t2	KeggGhostKoala	K10644	 CHFR; E3 ubiquitin-protein ligase CHFR [EC:2.3.2.27]	0
g19142.t1	KeggGhostKoala	K10661	 MARCH6, DOA10; E3 ubiquitin-protein ligase MARCH6 [EC:2.3.2.27]	0
g19142.t2	KeggGhostKoala	K10661	 MARCH6, DOA10; E3 ubiquitin-protein ligase MARCH6 [EC:2.3.2.27]	0
g21577.t1	KeggGhostKoala	K10661	 MARCH6, DOA10; E3 ubiquitin-protein ligase MARCH6 [EC:2.3.2.27]	0
g19118.t1	KeggGhostKoala	K10663	 ATL4; E3 ubiquitin-protein ligase ATL4 [EC:2.3.2.27]	0
g35239.t1	KeggGhostKoala	K10663	 ATL4; E3 ubiquitin-protein ligase ATL4 [EC:2.3.2.27]	0
g42678.t1	KeggGhostKoala	K10663	 ATL4; E3 ubiquitin-protein ligase ATL4 [EC:2.3.2.27]	0
g15516.t1	KeggGhostKoala	K10664	 ATL6S; E3 ubiquitin-protein ligase ATL6/9/15/31/42/55 [EC:2.3.2.27]	0
g16906.t1	KeggGhostKoala	K10664	 ATL6S; E3 ubiquitin-protein ligase ATL6/9/15/31/42/55 [EC:2.3.2.27]	0
g16993.t1	KeggGhostKoala	K10664	 ATL6S; E3 ubiquitin-protein ligase ATL6/9/15/31/42/55 [EC:2.3.2.27]	0
g44677.t1	KeggGhostKoala	K10664	 ATL6S; E3 ubiquitin-protein ligase ATL6/9/15/31/42/55 [EC:2.3.2.27]	0
g48806.t1	KeggGhostKoala	K10664	 ATL6S; E3 ubiquitin-protein ligase ATL6/9/15/31/42/55 [EC:2.3.2.27]	0
g49896.t1	KeggGhostKoala	K10664	 ATL6S; E3 ubiquitin-protein ligase ATL6/9/15/31/42/55 [EC:2.3.2.27]	0
g451.t1	KeggGhostKoala	K10666	 RNF5; E3 ubiquitin-protein ligase RNF5 [EC:2.3.2.27]	0
g2917.t1	KeggGhostKoala	K10666	 RNF5; E3 ubiquitin-protein ligase RNF5 [EC:2.3.2.27]	0
g17163.t1	KeggGhostKoala	K10666	 RNF5; E3 ubiquitin-protein ligase RNF5 [EC:2.3.2.27]	0
g20180.t1	KeggGhostKoala	K10666	 RNF5; E3 ubiquitin-protein ligase RNF5 [EC:2.3.2.27]	0
g22418.t1	KeggGhostKoala	K10666	 RNF5; E3 ubiquitin-protein ligase RNF5 [EC:2.3.2.27]	0
g35861.t1	KeggGhostKoala	K10666	 RNF5; E3 ubiquitin-protein ligase RNF5 [EC:2.3.2.27]	0
g38973.t1	KeggGhostKoala	K10666	 RNF5; E3 ubiquitin-protein ligase RNF5 [EC:2.3.2.27]	0
g7313.t1	KeggGhostKoala	K10669	 TRPT1, TPT1; 2'-phosphotransferase [EC:2.7.1.160]	0
g16583.t1	KeggGhostKoala	K10683	 BARD1; BRCA1-associated RING domain protein 1	0
